,price_aprox_usd,surface_total_in_m2,rooms,price_usd_per_m2,barrio
15871,125000.0,43.0,2.0,2906.9767441860467,VILLA SANTA RITA
15872,165000.0,65.0,3.0,2538.4615384615386,VILLA SANTA RITA
15876,125000.0,74.0,3.0,1689.1891891891892,VILLA SANTA RITA
15878,260000.0,198.0,4.0,1313.1313131313134,VILLA SANTA RITA
15879,145000.0,60.0,3.0,2416.6666666666665,VILLA SANTA RITA
15885,215000.0,145.0,4.0,1482.7586206896551,VILLA SANTA RITA
15887,94300.0,49.0,2.0,1924.4897959183672,VILLA SANTA RITA
15888,175000.0,100.0,3.0,1750.0,VILLA SANTA RITA
15890,180000.0,68.0,3.0,2647.058823529412,VILLA SANTA RITA
15894,260000.0,71.0,3.0,3661.971830985915,VILLA SANTA RITA
15896,193000.0,71.0,3.0,2718.3098591549297,VILLA SANTA RITA
15898,199000.0,85.0,2.0,2341.1764705882347,VILLA SANTA RITA
15899,138000.0,52.0,1.0,2653.846153846154,VILLA SANTA RITA
15904,295000.0,134.0,4.0,2201.492537313433,VILLA SANTA RITA
15905,93000.0,49.0,2.0,1897.9591836734687,VILLA SANTA RITA
15910,245000.0,120.0,3.0,2041.666666666667,VILLA SANTA RITA
15911,190000.0,175.0,4.0,1085.7142857142858,VILLA SANTA RITA
15915,180000.0,64.0,3.0,2812.5,VILLA SANTA RITA
15916,149000.0,54.0,2.0,2759.259259259259,VILLA SANTA RITA
15917,219000.0,100.0,4.0,2190.0,VILLA SANTA RITA
15924,129000.0,66.0,3.0,1954.5454545454545,FLORESTA
15925,150000.0,94.0,3.0,1595.7446808510638,FLORESTA
15926,325000.0,182.0,5.0,1785.7142857142858,FLORESTA
15929,99000.0,55.0,3.0,1800.0,FLORESTA
15934,222000.0,136.0,5.0,1632.3529411764707,FLORESTA
15935,140000.0,88.0,4.0,1590.909090909091,FLORESTA
15936,119000.0,82.0,3.0,1451.219512195122,FLORESTA
15940,115800.0,59.0,3.0,1962.71186440678,FLORESTA
15941,219500.0,101.0,3.0,2173.267326732673,FLORESTA
15942,150000.0,120.0,4.0,1250.0,FLORESTA
15943,138900.0,88.0,4.0,1578.409090909091,FLORESTA
15944,165000.0,139.0,3.0,1187.05035971223,FLORESTA
15946,127000.0,64.0,1.0,1984.375,FLORESTA
15947,115000.0,45.0,2.0,2555.555555555556,FLORESTA
15948,95000.0,50.0,3.0,1900.0,FLORESTA
15949,125000.0,81.0,3.0,1543.20987654321,FLORESTA
15952,100000.0,60.0,3.0,1666.666666666667,FLORESTA
15955,139500.0,63.0,3.0,2214.285714285714,FLORESTA
15956,200000.0,100.0,4.0,2000.0,FLORESTA
15960,128000.0,56.0,2.0,2285.714285714286,FLORESTA
16000,120000.0,59.0,3.0,2033.8983050847453,FLORESTA
16001,167000.0,80.0,4.0,2087.5,FLORESTA
16004,120000.0,65.0,3.0,1846.1538461538464,FLORESTA
16005,165000.0,55.0,3.0,3000.0,FLORESTA
16007,159000.0,120.0,3.0,1325.0,FLORESTA
16008,105000.0,53.0,3.0,1981.132075471698,FLORESTA
16010,155000.0,90.0,3.0,1722.2222222222224,FLORESTA
16011,173800.0,55.0,2.0,3160.0,FLORESTA
16012,93000.0,37.0,2.0,2513.513513513513,FLORESTA
16013,139000.0,86.0,2.0,1616.2790697674418,FLORESTA
16014,140000.0,61.0,3.0,2295.081967213115,FLORESTA
16015,129000.0,70.0,3.0,1842.857142857143,FLORESTA
16016,199000.0,218.0,3.0,912.8440366972476,FLORESTA
16019,135000.0,153.0,3.0,882.3529411764706,FLORESTA
16020,147000.0,76.0,4.0,1934.210526315789,FLORESTA
16021,210000.0,184.0,3.0,1141.304347826087,FLORESTA
16023,160000.0,83.0,4.0,1927.7108433734936,FLORESTA
16025,118000.0,46.0,2.0,2565.217391304348,FLORESTA
16026,215000.0,100.0,3.0,2150.0,FLORESTA
16030,90000.0,49.0,2.0,1836.7346938775509,FLORESTA
16033,125000.0,74.0,3.0,1689.1891891891892,FLORESTA
16035,345000.0,165.0,4.0,2090.909090909091,FLORESTA
16036,140000.0,85.0,4.0,1647.0588235294117,FLORESTA
16037,105000.0,68.0,3.0,1544.1176470588236,FLORESTA
16040,145000.0,96.0,3.0,1510.416666666667,FLORESTA
16043,220000.0,128.0,5.0,1718.75,FLORESTA
16049,145000.0,88.0,4.0,1647.7272727272727,FLORESTA
16050,145000.0,88.0,4.0,1647.7272727272727,FLORESTA
16051,340000.0,133.0,6.0,2556.390977443609,FLORESTA
16053,242000.0,200.0,3.0,1210.0,FLORESTA
16055,179000.0,86.0,3.0,2081.395348837209,FLORESTA
16060,149000.0,64.0,3.0,2328.125,FLORESTA
16061,215000.0,169.0,4.0,1272.189349112426,FLORESTA
16062,192000.0,124.0,4.0,1548.3870967741934,FLORESTA
16070,130000.0,70.0,3.0,1857.142857142857,FLORESTA
16074,98000.0,49.0,1.0,2000.0,FLORESTA
16084,125000.0,67.0,2.0,1865.6716417910443,FLORESTA
16085,135000.0,80.0,2.0,1687.5,FLORESTA
16087,245000.0,171.0,4.0,1432.748538011696,FLORESTA
16088,230000.0,150.0,4.0,1533.333333333333,FLORESTA
16089,325000.0,180.0,3.0,1805.555555555556,FLORESTA
16091,169000.0,110.0,4.0,1536.3636363636365,FLORESTA
16093,219000.0,140.0,5.0,1564.2857142857142,FLORESTA
16094,145000.0,97.0,2.0,1494.8453608247423,FLORESTA
16097,148000.0,56.0,3.0,2642.857142857143,FLORESTA
16099,105000.0,50.0,1.0,2100.0,FLORESTA
16100,243000.0,147.0,3.0,1653.061224489796,FLORESTA
16101,374500.0,200.0,6.0,1872.5,FLORESTA
16102,127000.0,60.0,3.0,2116.6666666666665,FLORESTA
16103,105000.0,49.0,2.0,2142.8571428571427,FLORESTA
16107,120000.0,42.0,2.0,2857.142857142857,FLORESTA
16108,95000.0,41.0,2.0,2317.0731707317077,FLORESTA
16110,128000.0,79.0,4.0,1620.253164556962,FLORESTA
16114,195000.0,91.0,3.0,2142.8571428571427,FLORESTA
16115,210000.0,111.0,4.0,1891.891891891892,FLORESTA
16118,145000.0,60.0,3.0,2416.6666666666665,FLORESTA
16119,99500.0,53.0,1.0,1877.3584905660373,FLORESTA
16123,150000.0,63.0,3.0,2380.952380952381,FLORESTA
16130,125000.0,75.0,4.0,1666.666666666667,FLORESTA
16135,147000.0,50.0,2.0,2940.0,SAAVEDRA
16136,219000.0,89.0,3.0,2460.674157303371,SAAVEDRA
16137,187000.0,93.0,2.0,2010.7526881720432,SAAVEDRA
16138,193000.0,73.0,3.0,2643.8356164383567,SAAVEDRA
16139,299000.0,145.0,3.0,2062.0689655172414,SAAVEDRA
16140,163000.0,52.0,2.0,3134.615384615385,SAAVEDRA
16142,115000.0,40.0,1.0,2875.0,SAAVEDRA
16143,135000.0,44.0,1.0,3068.181818181818,SAAVEDRA
16144,299000.0,103.0,3.0,2902.9126213592235,SAAVEDRA
16145,198000.0,110.0,4.0,1800.0,SAAVEDRA
16146,165000.0,67.0,3.0,2462.686567164179,SAAVEDRA
16150,250000.0,173.0,8.0,1445.086705202312,SAAVEDRA
16151,159000.0,60.0,3.0,2650.0,SAAVEDRA
16153,250000.0,173.0,8.0,1445.086705202312,SAAVEDRA
16154,190000.0,63.0,2.0,3015.873015873016,SAAVEDRA
16155,125000.0,60.0,2.0,2083.333333333333,SAAVEDRA
16157,161500.0,76.0,1.0,2125.0,SAAVEDRA
16160,130000.0,46.0,1.0,2826.086956521739,SAAVEDRA
16161,250000.0,150.0,6.0,1666.666666666667,SAAVEDRA
16168,153720.0,51.0,2.0,3014.1176470588234,SAAVEDRA
16172,249000.0,116.0,3.0,2146.5517241379307,SAAVEDRA
16177,90900.0,37.0,1.0,2456.756756756757,SAAVEDRA
16178,111300.0,45.0,1.0,2473.333333333333,SAAVEDRA
16179,120900.0,54.0,1.0,2238.8888888888887,SAAVEDRA
16180,230000.0,96.0,2.0,2395.833333333333,SAAVEDRA
16183,375000.0,220.0,6.0,1704.5454545454545,SAAVEDRA
16185,287000.0,140.0,3.0,2050.0,SAAVEDRA
16186,181000.0,60.0,1.0,3016.666666666666,SAAVEDRA
16187,116500.0,37.0,1.0,3148.648648648649,SAAVEDRA
16188,147000.0,48.0,1.0,3062.5,SAAVEDRA
16189,158000.0,51.0,1.0,3098.0392156862745,SAAVEDRA
16191,163500.0,50.0,1.0,3270.0,SAAVEDRA
16193,395000.0,110.0,3.0,3590.909090909091,SAAVEDRA
16194,108192.0,44.0,1.0,2458.909090909091,SAAVEDRA
16196,113000.0,45.0,1.0,2511.1111111111118,SAAVEDRA
16197,124600.0,50.0,1.0,2492.0,SAAVEDRA
16198,99900.0,40.0,1.0,2497.5,SAAVEDRA
16199,168000.0,124.0,4.0,1354.8387096774193,SAAVEDRA
16201,248000.0,159.0,4.0,1559.748427672956,SAAVEDRA
16203,266000.0,126.0,5.0,2111.1111111111118,SAAVEDRA
16204,230000.0,81.0,3.0,2839.5061728395062,SAAVEDRA
16206,122720.0,62.0,1.0,1979.354838709677,SAAVEDRA
16210,99000.0,59.0,1.0,1677.966101694915,SAAVEDRA
16213,234900.0,105.0,2.0,2237.1428571428573,SAAVEDRA
16233,136000.0,51.0,2.0,2666.6666666666665,SAAVEDRA
16237,280000.0,170.0,5.0,1647.0588235294117,SAAVEDRA
16238,360000.0,208.0,5.0,1730.7692307692307,SAAVEDRA
16239,153000.0,67.0,2.0,2283.5820895522397,SAAVEDRA
16240,151000.0,48.0,2.0,3145.833333333333,SAAVEDRA
16241,198500.0,87.0,2.0,2281.609195402299,SAAVEDRA
16242,160000.0,125.0,6.0,1280.0,SAAVEDRA
16243,183600.0,62.0,2.0,2961.2903225806454,SAAVEDRA
16244,101087.0,45.0,1.0,2246.3777777777773,SAAVEDRA
16245,121613.0,54.0,2.0,2252.092592592593,SAAVEDRA
16246,202238.0,88.0,3.0,2298.159090909091,SAAVEDRA
16247,222162.0,98.0,3.0,2266.959183673469,SAAVEDRA
16248,155000.0,67.0,2.0,2313.4328358208954,SAAVEDRA
16249,290000.0,76.0,4.0,3815.7894736842095,SAAVEDRA
16253,160000.0,56.0,2.0,2857.142857142857,SAAVEDRA
16255,108000.0,39.0,1.0,2769.230769230769,SAAVEDRA
16257,169000.0,68.0,4.0,2485.294117647059,SAAVEDRA
16259,300000.0,140.0,3.0,2142.8571428571427,SAAVEDRA
16260,247000.0,107.0,3.0,2308.4112149532707,SAAVEDRA
16265,96400.0,40.0,1.0,2410.0,SAAVEDRA
16268,142000.0,62.0,4.0,2290.322580645161,SAAVEDRA
16269,138000.0,57.0,1.0,2421.0526315789475,SAAVEDRA
16270,268000.0,190.0,6.0,1410.526315789474,SAAVEDRA
16271,172000.0,76.0,3.0,2263.157894736842,SAAVEDRA
16273,115000.0,53.0,2.0,2169.811320754717,SAAVEDRA
16274,185000.0,102.0,3.0,1813.7254901960785,SAAVEDRA
16275,295000.0,116.0,3.0,2543.1034482758623,SAAVEDRA
16279,188000.0,105.0,3.0,1790.4761904761906,SAAVEDRA
16280,130000.0,55.0,2.0,2363.6363636363635,SAAVEDRA
16282,138000.0,57.0,1.0,2421.0526315789475,SAAVEDRA
16285,250000.0,169.0,3.0,1479.2899408284025,SAAVEDRA
16286,369000.0,152.0,3.0,2427.6315789473683,SAAVEDRA
16291,220000.0,114.0,4.0,1929.8245614035088,SAAVEDRA
16294,115000.0,54.0,2.0,2129.6296296296296,SAAVEDRA
16295,169000.0,52.0,3.0,3250.0,SAAVEDRA
16297,169691.0,71.0,3.0,2390.0140845070428,SAAVEDRA
16298,167300.0,70.0,3.0,2390.0,SAAVEDRA
16299,159173.0,96.0,2.0,1658.052083333333,SAAVEDRA
16300,180100.0,71.0,3.0,2536.61971830986,SAAVEDRA
16301,263300.0,150.0,3.0,1755.333333333333,SAAVEDRA
16302,228600.0,130.0,3.0,1758.4615384615383,SAAVEDRA
16303,175000.0,88.0,3.0,1988.636363636364,SAAVEDRA
16304,400000.0,160.0,6.0,2500.0,SAAVEDRA
16306,110000.0,42.0,1.0,2619.04761904762,SAAVEDRA
16307,410000.0,168.0,4.0,2440.4761904761904,SAAVEDRA
16309,112000.0,40.0,2.0,2800.0,SAAVEDRA
16310,113000.0,49.0,2.0,2306.122448979592,SAAVEDRA
16313,190000.0,78.0,3.0,2435.897435897436,SAAVEDRA
16314,265000.0,125.0,3.0,2120.0,SAAVEDRA
16315,159173.0,96.0,2.0,1658.052083333333,SAAVEDRA
16316,167300.0,70.0,3.0,2390.0,SAAVEDRA
16317,295000.0,114.0,4.0,2587.719298245614,SAAVEDRA
16318,280000.0,114.0,4.0,2456.140350877193,SAAVEDRA
16319,295000.0,114.0,4.0,2587.719298245614,SAAVEDRA
16320,110000.0,41.0,2.0,2682.926829268293,SAAVEDRA
16322,215000.0,100.0,2.0,2150.0,SAAVEDRA
16323,290000.0,157.0,5.0,1847.1337579617837,SAAVEDRA
16325,270000.0,107.0,4.0,2523.3644859813085,SAAVEDRA
16326,295000.0,161.0,3.0,1832.2981366459628,SAAVEDRA
16333,126000.0,40.0,1.0,3150.0,SAAVEDRA
16334,320000.0,86.0,3.0,3720.930232558139,SAAVEDRA
16335,169000.0,65.0,4.0,2600.0,SAAVEDRA
16336,235000.0,170.0,6.0,1382.3529411764707,SAAVEDRA
16337,216000.0,77.0,3.0,2805.194805194805,SAAVEDRA
16338,182000.0,70.0,3.0,2600.0,SAAVEDRA
16339,202000.0,76.0,3.0,2657.894736842105,SAAVEDRA
16341,250874.0,116.0,3.0,2162.706896551724,SAAVEDRA
16342,177320.0,62.0,1.0,2860.0,SAAVEDRA
16343,175275.0,52.0,2.0,3370.6730769230767,SAAVEDRA
16344,228208.0,116.0,3.0,1967.3103448275865,SAAVEDRA
16345,96000.0,38.0,1.0,2526.315789473684,SAAVEDRA
16346,254410.0,116.0,2.0,2193.189655172414,SAAVEDRA
16348,130500.0,52.0,2.0,2509.615384615385,SAAVEDRA
16349,136475.0,52.0,2.0,2624.519230769231,SAAVEDRA
16350,160000.0,45.0,2.0,3555.555555555556,SAAVEDRA
16351,139500.0,60.0,2.0,2325.0,SAAVEDRA
16353,174900.0,74.0,3.0,2363.513513513513,SAAVEDRA
16354,137600.0,59.0,2.0,2332.2033898305085,SAAVEDRA
16355,116950.0,47.0,2.0,2488.2978723404253,SAAVEDRA
16356,144900.0,60.0,2.0,2415.0,SAAVEDRA
16357,129700.0,48.0,2.0,2702.083333333333,SAAVEDRA
16358,195000.0,89.0,4.0,2191.011235955056,SAAVEDRA
16361,210000.0,87.0,3.0,2413.7931034482763,SAAVEDRA
16365,219000.0,99.0,2.0,2212.121212121212,SAAVEDRA
16366,175000.0,140.0,4.0,1250.0,SAAVEDRA
16371,275000.0,80.0,3.0,3437.5,SAAVEDRA
16372,270000.0,126.0,4.0,2142.8571428571427,SAAVEDRA
16373,220000.0,70.0,2.0,3142.857142857143,SAAVEDRA
16374,119000.0,40.0,1.0,2975.0,SAAVEDRA
16375,165000.0,58.0,1.0,2844.827586206897,SAAVEDRA
16376,206000.0,70.0,1.0,2942.857142857143,SAAVEDRA
16380,128000.0,56.0,3.0,2285.714285714286,SAAVEDRA
16382,160000.0,45.0,2.0,3555.555555555556,SAAVEDRA
16383,340000.0,138.0,4.0,2463.768115942029,SAAVEDRA
16384,109000.0,48.0,3.0,2270.833333333333,SAAVEDRA
16385,105000.0,67.0,1.0,1567.1641791044776,SAAVEDRA
16386,105000.0,67.0,2.0,1567.1641791044776,SAAVEDRA
16387,199000.0,83.0,3.0,2397.590361445783,SAAVEDRA
16388,155000.0,73.0,2.0,2123.287671232877,SAAVEDRA
16389,115000.0,45.0,2.0,2555.555555555556,SAAVEDRA
16390,113000.0,56.0,2.0,2017.857142857143,SAAVEDRA
16392,155000.0,65.0,2.0,2384.615384615385,SAAVEDRA
16394,160000.0,69.0,3.0,2318.840579710145,SAAVEDRA
16397,158000.0,52.0,3.0,3038.4615384615386,SAAVEDRA
16398,95000.0,38.0,1.0,2500.0,SAAVEDRA
16400,240000.0,82.0,3.0,2926.829268292683,SAAVEDRA
16406,110000.0,53.0,3.0,2075.471698113208,SAAVEDRA
16407,260000.0,86.0,4.0,3023.255813953489,SAAVEDRA
16408,145000.0,70.0,3.0,2071.428571428572,SAAVEDRA
16423,127000.0,48.0,1.0,2645.833333333333,SAAVEDRA
16426,360000.0,205.0,4.0,1756.0975609756094,SAAVEDRA
16427,142000.0,49.0,2.0,2897.9591836734694,SAAVEDRA
16428,375000.0,75.0,3.0,5000.0,SAAVEDRA
16429,145000.0,120.0,4.0,1208.3333333333333,SAAVEDRA
16430,113000.0,43.0,1.0,2627.906976744186,SAAVEDRA
16431,205000.0,100.0,3.0,2050.0,SAAVEDRA
16432,135000.0,43.0,2.0,3139.534883720931,SAAVEDRA
16433,260000.0,77.0,4.0,3376.623376623377,SAAVEDRA
16435,260000.0,113.0,3.0,2300.884955752213,SAAVEDRA
16437,214900.0,94.0,3.0,2286.170212765957,SAAVEDRA
16439,137000.0,84.0,2.0,1630.952380952381,SAAVEDRA
16440,135000.0,43.0,1.0,3139.534883720931,SAAVEDRA
16441,128000.0,50.0,3.0,2560.0,SAAVEDRA
16443,390000.0,153.0,5.0,2549.019607843137,SAAVEDRA
16444,365000.0,200.0,6.0,1825.0,SAAVEDRA
16445,146000.0,43.0,1.0,3395.3488372093025,SAAVEDRA
16448,200000.0,72.0,4.0,2777.777777777778,VILLA RIACHUELO
16460,145000.0,120.0,3.0,1208.3333333333333,VILLA RIACHUELO
16464,260000.0,168.0,4.0,1547.6190476190477,VILLA RIACHUELO
16465,140000.0,51.0,3.0,2745.098039215686,VILLA RIACHUELO
16467,140000.0,185.0,3.0,756.7567567567568,VILLA RIACHUELO
16469,120000.0,125.0,4.0,960.0,VILLA RIACHUELO
16470,120000.0,125.0,4.0,960.0,VILLA RIACHUELO
16471,175000.0,160.0,5.0,1093.75,VILLA RIACHUELO
16475,95000.0,45.0,2.0,2111.1111111111118,BOEDO
16477,252000.0,136.0,4.0,1852.9411764705883,BOEDO
16478,385000.0,140.0,4.0,2750.0,BOEDO
16479,105000.0,53.0,2.0,1981.132075471698,BOEDO
16480,98000.0,43.0,1.0,2279.069767441861,BOEDO
16481,255000.0,180.0,4.0,1416.666666666667,BOEDO
16482,165000.0,67.0,2.0,2462.686567164179,BOEDO
16483,260000.0,210.0,5.0,1238.095238095238,BOEDO
16484,165000.0,93.0,4.0,1774.1935483870968,BOEDO
16485,96790.62,71.0,1.0,1363.2481690140844,BOEDO
16486,99337.74,74.0,1.0,1342.401891891892,BOEDO
16487,125000.0,69.0,4.0,1811.5942028985507,BOEDO
16491,169900.0,140.0,5.0,1213.571428571429,BOEDO
16536,109000.0,71.0,1.0,1535.2112676056338,BOEDO
16538,165000.0,70.0,3.0,2357.142857142857,BOEDO
16540,110000.0,56.0,2.0,1964.2857142857144,BOEDO
16541,127000.0,97.0,4.0,1309.278350515464,BOEDO
16543,95000.0,40.0,1.0,2375.0,BOEDO
16544,94700.0,41.0,2.0,2309.756097560976,BOEDO
16545,101600.0,44.0,2.0,2309.090909090909,BOEDO
16549,164000.0,69.0,2.0,2376.8115942028985,BOEDO
16550,164000.0,69.0,2.0,2376.8115942028985,BOEDO
16553,180000.0,80.0,4.0,2250.0,BOEDO
16554,111500.0,74.0,1.0,1506.7567567567569,BOEDO
16556,129000.0,58.0,3.0,2224.1379310344832,BOEDO
16557,260000.0,165.0,4.0,1575.7575757575758,BOEDO
16558,98000.0,47.0,1.0,2085.106382978724,BOEDO
16562,145000.0,140.0,4.0,1035.7142857142858,BOEDO
16563,174900.0,94.0,3.0,1860.6382978723404,BOEDO
16570,116000.0,58.0,3.0,2000.0,BOEDO
16571,260000.0,211.0,4.0,1232.2274881516587,BOEDO
16573,140000.0,93.0,2.0,1505.3763440860214,BOEDO
16574,165000.0,81.0,3.0,2037.037037037037,BOEDO
16578,98000.0,91.0,3.0,1076.923076923077,BOEDO
16579,127000.0,61.0,3.0,2081.967213114754,BOEDO
16581,110000.0,45.0,1.0,2444.444444444445,BOEDO
16582,100000.0,43.0,1.0,2325.581395348837,BOEDO
16584,172000.0,86.0,2.0,2000.0,BOEDO
16587,180000.0,115.0,5.0,1565.2173913043478,BOEDO
16588,112000.0,58.0,2.0,1931.0344827586207,BOEDO
16592,215000.0,99.0,3.0,2171.717171717172,BOEDO
16593,109000.0,50.0,3.0,2180.0,BOEDO
16594,135000.0,67.0,3.0,2014.9253731343283,BOEDO
16596,100000.0,44.0,2.0,2272.7272727272725,BOEDO
16597,110000.0,59.0,2.0,1864.4067796610173,BOEDO
16598,295000.0,150.0,4.0,1966.666666666667,BOEDO
16599,150000.0,87.0,2.0,1724.1379310344828,BOEDO
16600,185000.0,75.0,4.0,2466.6666666666665,BOEDO
16602,250000.0,157.0,5.0,1592.3566878980894,BOEDO
16603,289000.0,165.0,3.0,1751.5151515151513,BOEDO
16604,245000.0,135.0,2.0,1814.8148148148148,BOEDO
16605,139000.0,56.0,2.0,2482.142857142857,BOEDO
16607,235000.0,166.0,5.0,1415.6626506024093,BOEDO
16624,225000.0,176.0,7.0,1278.409090909091,BOEDO
16625,108000.0,54.0,2.0,2000.0,BOEDO
16626,178000.0,130.0,4.0,1369.2307692307693,BOEDO
16634,235000.0,89.0,3.0,2640.449438202247,BOEDO
16635,93000.0,45.0,3.0,2066.6666666666665,BOEDO
16636,134500.0,72.0,3.0,1868.055555555556,BOEDO
16637,98000.0,45.0,2.0,2177.777777777778,BOEDO
16639,179500.0,127.0,6.0,1413.3858267716537,BOEDO
16641,129000.0,61.0,2.0,2114.754098360656,BOEDO
16642,164000.0,74.0,3.0,2216.2162162162163,BOEDO
16644,145000.0,55.0,3.0,2636.3636363636365,BOEDO
16645,119500.0,50.0,2.0,2390.0,BOEDO
16646,199000.0,180.0,3.0,1105.5555555555557,BOEDO
16647,100000.0,50.0,2.0,2000.0,BOEDO
16655,250000.0,157.0,4.0,1592.3566878980894,BOEDO
16656,215000.0,146.0,3.0,1472.6027397260275,BOEDO
16657,138000.0,56.0,3.0,2464.285714285714,BOEDO
16658,270000.0,131.0,4.0,2061.0687022900765,BOEDO
16665,148500.0,96.0,4.0,1546.875,BOEDO
16667,210000.0,105.0,3.0,2000.0,BOEDO
16669,357000.0,161.0,4.0,2217.391304347826,CHACARITA
16670,325000.0,89.0,3.0,3651.6853932584254,CHACARITA
16671,235000.0,45.0,2.0,5222.222222222223,CHACARITA
16673,200000.0,97.0,3.0,2061.855670103093,CHACARITA
16676,130000.0,53.0,3.0,2452.830188679245,CHACARITA
16677,240000.0,62.0,2.0,3870.967741935484,CHACARITA
16678,220000.0,78.0,3.0,2820.5128205128203,CHACARITA
16679,219000.0,88.0,4.0,2488.6363636363635,CHACARITA
16681,123000.0,49.0,1.0,2510.204081632653,CHACARITA
16682,350000.0,94.0,3.0,3723.404255319149,CHACARITA
16684,149000.0,47.0,2.0,3170.212765957447,CHACARITA
16685,190000.0,63.0,2.0,3015.873015873016,CHACARITA
16690,105000.0,60.0,2.0,1750.0,CHACARITA
16691,245000.0,68.0,2.0,3602.941176470588,CHACARITA
16693,320000.0,136.0,4.0,2352.9411764705883,CHACARITA
16694,110000.0,44.0,1.0,2500.0,CHACARITA
16695,185000.0,59.0,2.0,3135.593220338983,CHACARITA
16698,390000.0,70.0,2.0,5571.428571428572,CHACARITA
16700,250000.0,116.0,3.0,2155.172413793104,CHACARITA
16703,198000.0,65.0,2.0,3046.1538461538457,CHACARITA
16704,115000.0,49.0,2.0,2346.938775510204,CHACARITA
16714,198000.0,75.0,3.0,2640.0,CHACARITA
16717,110000.0,45.0,1.0,2444.444444444445,CHACARITA
16718,220000.0,91.0,4.0,2417.5824175824177,CHACARITA
16719,140000.0,66.0,3.0,2121.212121212121,CHACARITA
16722,427000.0,200.0,7.0,2135.0,CHACARITA
16725,185000.0,55.0,2.0,3363.6363636363635,CHACARITA
16727,175000.0,48.0,2.0,3645.833333333334,CHACARITA
16728,150000.0,45.0,1.0,3333.333333333333,CHACARITA
16732,210000.0,162.0,2.0,1296.2962962962963,CHACARITA
16734,150000.0,57.0,2.0,2631.578947368421,CHACARITA
16735,350000.0,179.0,4.0,1955.3072625698323,CHACARITA
16737,109000.0,43.0,1.0,2534.8837209302324,CHACARITA
16739,368000.0,160.0,3.0,2300.0,CHACARITA
16741,130000.0,57.0,3.0,2280.701754385965,CHACARITA
16742,220000.0,121.0,4.0,1818.1818181818185,CHACARITA
16746,275000.0,92.0,3.0,2989.1304347826085,CHACARITA
16748,220000.0,98.0,3.0,2244.8979591836733,CHACARITA
16749,440000.0,191.0,5.0,2303.6649214659687,CHACARITA
16750,110000.0,42.0,1.0,2619.04761904762,CHACARITA
16751,220000.0,99.0,3.0,2222.222222222222,CHACARITA
16752,210000.0,60.0,2.0,3500.0,CHACARITA
16753,210000.0,60.0,2.0,3500.0,CHACARITA
16754,179000.0,52.0,2.0,3442.3076923076924,CHACARITA
16759,180000.0,88.0,2.0,2045.4545454545453,CHACARITA
16760,120000.0,85.0,3.0,1411.764705882353,CHACARITA
16761,122000.0,47.0,2.0,2595.744680851064,CHACARITA
16762,288000.0,190.0,5.0,1515.7894736842104,CHACARITA
16763,207000.0,70.0,3.0,2957.142857142857,CHACARITA
16765,239000.0,67.0,2.0,3567.1641791044776,CHACARITA
16767,108000.0,38.0,1.0,2842.105263157894,CHACARITA
16768,250000.0,63.0,2.0,3968.253968253968,CHACARITA
16769,129000.0,46.0,3.0,2804.347826086957,CHACARITA
16771,220000.0,100.0,2.0,2200.0,CHACARITA
16773,140000.0,46.0,1.0,3043.478260869565,CHACARITA
16774,130000.0,54.0,3.0,2407.4074074074074,CHACARITA
16777,125000.0,48.0,2.0,2604.1666666666665,CHACARITA
16781,430000.0,200.0,6.0,2150.0,CHACARITA
16782,99000.0,38.0,1.0,2605.263157894737,CHACARITA
16785,160000.0,62.0,2.0,2580.6451612903224,CHACARITA
16790,185000.0,86.0,4.0,2151.1627906976746,CHACARITA
16791,325000.0,80.0,3.0,4062.5,CHACARITA
16795,92000.0,38.0,2.0,2421.0526315789475,CHACARITA
16796,210000.0,135.0,3.0,1555.5555555555554,CHACARITA
16797,365000.0,130.0,4.0,2807.692307692308,CHACARITA
16801,115000.0,57.0,2.0,2017.5438596491224,CHACARITA
16802,150000.0,56.0,3.0,2678.5714285714284,CHACARITA
16803,215000.0,61.0,2.0,3524.590163934426,CHACARITA
16804,179000.0,68.0,3.0,2632.3529411764707,CHACARITA
16805,179000.0,68.0,3.0,2632.3529411764707,CHACARITA
16806,179000.0,111.0,4.0,1612.6126126126126,CHACARITA
16807,189000.0,94.0,4.0,2010.6382978723404,CHACARITA
16809,485000.0,185.0,5.0,2621.621621621621,CHACARITA
16811,245000.0,61.0,2.0,4016.393442622951,CHACARITA
16816,150000.0,51.0,3.0,2941.1764705882347,CHACARITA
16817,188000.0,108.0,5.0,1740.7407407407404,CHACARITA
16818,245000.0,60.0,2.0,4083.333333333334,CHACARITA
16820,129500.0,53.0,2.0,2443.396226415094,CHACARITA
16822,190880.0,96.0,3.0,1988.333333333333,CHACARITA
16823,228000.0,80.0,2.0,2850.0,CHACARITA
16826,120000.0,42.0,2.0,2857.142857142857,CHACARITA
16827,90000.0,37.0,1.0,2432.4324324324325,CHACARITA
16828,250000.0,75.0,3.0,3333.333333333333,CHACARITA
16829,250000.0,78.0,3.0,3205.128205128205,CHACARITA
16833,168000.0,55.0,2.0,3054.5454545454545,CHACARITA
16836,129000.0,39.0,1.0,3307.692307692308,CHACARITA
16837,167000.0,56.0,2.0,2982.142857142857,CHACARITA
16839,130000.0,43.0,2.0,3023.255813953489,CHACARITA
16840,215000.0,140.0,5.0,1535.7142857142858,CHACARITA
